21,58
21,59
21,62
21,63
21,66
21,67
24,3
24,4
24,7
24,10
24,11
24,13
24,14
24,16
24,17
24,19
24,20
24,22
24,23
24,25
24,26
24,28
24,29
24,31
24,32
24,34
24,35
24,37
24,38
24,40
24,41
24,43
24,44
24,46
24,47
24,49
24,50
24,52
24,53
24,55
24,56
24,58
24,59
24,62
24,63
24,66
24,67
27,3
27,4
27,7
27,10
27,11
27,13
27,14
27,16
27,17
27,19
27,20
27,22
27,23
27,25
27,26
27,28
27,29
27,31
27,32
27,34
27,35
27,37
27,38
27,40
27,41
27,43
27,44
27,46
27,47
27,49
27,50
27,52
27,53
27,55
27,56
27,58
27,59
27,62
27,63
27,66
27,67
30,3
30,4
30,7
30,10
30,11
30,13
30,14
30,16
30,17
30,19
30,20
30,22
30,23
30,25
30,26
30,28
30,29
30,31
30,32
30,34
30,35
30,37
30,38
30,40
30,41
30,43
30,44
30,46
30,47
30,49
30,50
30,52
30,53
30,55
30,56
30,58
30,59
30,62
30,63
30,66
30,67
33,3
33,4
33,7
33,10
33,11
33,13
33,14
33,16
33,17
33,19
33,20
33,22
33,23
33,25
33,26
33,28
33,29
33,31
33,32
33,34
33,35
33,37
33,38
33,40
33,41
33,43
33,44
33,46
33,47
33,49
33,50
33,52
33,53
33,55
33,56
33,58
33,59
33,62
33,63
33,66
33,67
36,3
36,4
36,7
36,10
36,11
36,13
36,14
36,16
36,17
36,19
36,20
36,22
36,23
36,25
36,26
36,28
36,29
36,31
36,32
36,34
36,35
36,37
36,38
36,40
36,41
36,43
36,44
36,46
36,47
36,49
36,50
36,52
36,53
36,55
36,56
36,58
36,59
36,62
36,63
36,66
36,67
39,3
39,4
39,7
39,10
39,11
39,13
39,14
39,16
39,17
39,19
39,20
39,22
39,23
39,25
39,26
39,28
39,29
39,31
39,32
39,34
39,35
39,37
39,38
39,40
39,41
39,43
39,44
39,46
39,47
39,49
39,50
39,52
39,53
39,55
39,56
39,58
39,59
39,62
39,63
39,66
39,67
42,3
42,4
42,7
42,10
42,11
42,13
42,14
42,16
42,17
42,19
42,20
42,22
42,23
42,25
42,26
42,28
42,29
42,31
42,32
42,34
42,35
42,37
42,38
42,40
42,41
42,43
42,44
42,46
42,47
42,49
42,50
42,52
42,53
42,55
42,56
42,58
42,59
42,62
42,63
42,66
42,67
45,3
45,4
45,7
45,10
45,11
45,13
45,14
45,16
45,17
45,19
45,20
45,22
45,23
45,25
45,26
45,28
45,29
45,31
45,32
45,34
45,35
45,37
45,38
45,40
45,41
45,43
45,44
45,46
45,47
45,49
45,50
45,52
45,53
45,55
45,56
45,58
45,59
45,62
45,63
45,66
45,67
48,3
48,4
48,7
48,10
48,11
48,13
48,14
48,16
48,17
48,19
48,20
48,22
48,23
48,25
48,26
48,28
48,29
48,31
48,32
48,34
48,35
48,37
48,38
48,40
48,41
48,43
48,44
48,46
48,47
48,49
48,50
48,52
48,53
48,55
48,56
48,58
48,59
48,62
48,63
48,66
48,67
51,3
51,4
51,7
51,10
51,11
51,13
51,14
51,16
51,17
51,19
51,20
51,22
51,23
51,25
51,26
51,28
51,29
51,31
51,32
51,34
51,35
51,37
51,38
51,40
51,41
51,43
51,44
51,46
51,47
51,49
51,50
51,52
51,53
51,55
51,56
51,58
51,59
51,62
51,63
51,66
51,67
54,3
54,4
54,7
54,10
54,11
54,13
54,14
54,16
54,17
54,19
54,20
54,22
54,23
54,25
54,26
54,28
54,29
54,31
54,32
54,34
54,35
54,37
54,38
54,40
54,41
54,43
54,44
54,46
54,47
54,49
54,50
54,52
54,53
54,55
54,56
54,58
54,59
54,62
54,63
54,66
54,67
57,3
57,4
57,7
57,10
57,11
57,13
57,14
57,16
57,17
57,19
57,20
57,22
57,23
57,25
57,26
57,28
57,29
57,31
57,32
57,34
57,35
57,37
57,38
57,40
57,41
57,43
57,44
57,46
57,47
57,49
57,50
57,52
57,53
57,55
57,56
57,58
57,59
57,62
57,63
57,66
57,67
60,3
60,4
60,7
60,10
60,11
60,13
60,14
60,16
60,17
60,19
60,20
60,22
60,23
60,25
60,26
60,28
60,29
60,31
60,32
60,34
60,35
60,37
60,38
60,40
60,41
60,43
60,44
60,46
60,47
60,49
60,50
60,52
60,53
60,55
60,56
60,58
60,59
60,62
60,63
60,66
60,67
63,3
63,4
63,7
63,10
63,11
63,13
63,14
63,16
63,17
63,19
63,20
63,22
63,23
63,25
63,26
63,28
63,29
63,31
63,32
63,34
63,35
63,37
63,38
63,40
63,41
63,43
63,44
63,46
63,47
63,49
63,50
63,52
63,53
63,55
63,56
63,58
63,59
63,62
63,63
63,66
63,67
65,3
65,4
65,6
65,7
65,8
65,9
65,10
65,11
65,12
65,13
65,14
65,15
65,16
65,17
65,18
65,19
65,20
65,21
65,22
65,23
65,24
65,25
65,26
65,27
65,28
65,29
65,30
65,31
65,32
65,33
65,34
65,35
65,36
65,37
65,38
65,39
65,40
65,41
65,42
65,43
65,44
65,45
65,46
65,47
65,48
65,49
65,50
65,51
65,52
65,53
65,54
65,55
65,56
65,57
65,58
65,59
65,60
65,61
65,62
65,63
65,65
65,66
65,67
66,3
66,4
66,6
66,7
66,8
66,9
66,10
66,11
66,12
66,13
66,14
66,15
66,16
66,17
66,18
66,19
66,20
66,21
66,22
66,23
66,24
66,25
66,26
66,27
66,28
66,29
66,30
66,31
66,32
66,33
66,34
66,35
66,36
66,37
66,38
66,39
66,40
66,41
66,42
66,43
66,44
66,45
66,46
66,47
66,48
66,49
66,50
66,51
66,52
66,53
66,54
66,55
66,56
66,57
66,58
66,59
66,60
66,61
66,62
66,63
66,65
66,66
66,67
67,3
67,4
68,6
68,7
68,8
68,9
68,10
68,11
68,12
68,13
68,14
68,15
68,16
68,17
68,18
68,19
68,20
68,21
68,22
68,23
68,24
68,25
68,26
68,27
68,28
68,29
68,30
68,31
68,32
68,33
68,34
68,35
68,36
68,37
68,38
68,39
68,40
68,41
68,42
68,43
68,44
68,45
68,46
68,47
68,48
68,49
68,50
68,51
68,52
68,53
68,54
68,55
68,56
68,57
68,58
68,59
68,60
68,61
68,62
68,63
68,64
68,65
68,66
68,67
68,68
